ID;Sinônimo
153;ENTAMOEBA HISTOLYTICA EM ABSCESSO HEPÁTICO, ANTIGENO DA
153;ENTAMOEBA HISTOLYTICA EM ABSCESSO HEPÁTICO, PESQUISA DE
155;Membrana Basal de Glomérulo. Anticorpos
155;MEMBRANA BASAL GLOMERULAR, ANTICORPOS ANTI
155;Membrana Basal Glomerular, Anticorpos
155;Anti-GBM
155;Sorologia para Síndrome de Goodpasture
157;AMILASEMIA
157;PANCREATITE, AMILASE PLASMATICA
157;Amilase
162;AMILASURIA
162;PANCREATITE, AMILASE NA URINA
162;Amilase na urina
163;AMILASE no plasma
163;AMILASEMIA no plasma
163;PANCREATITE, AMILASE PLASMATICA - urgente
170;Amiodarona, pesquisa e dosagem no sangue
170;Amiobal®
170;Ancoron®
170;Angiodarona®
170;Atlansil®
170;Miocor®
170;Miodaron®
170;Miodon®
171;Amitriptilina, pesquisa e dosagem no sangue
171;Nortriptlina, pesquisa e dosagem no sangue
171;Amytril®
171;Neurotrypt®
171;Protanol®
171;Tryptanol®
171;Pamelor®
172;AMONEMIA  NH3
172;Amônia no plasma
172;NH4
199;ANATOMOPATOLÓGICO PECA PEQ, BIOPSIAS/FRAG TECIDO
199;HISTOPATOLOGICO
199;Anatomopatológico, peça pequena de fragmentos de biopsias
200;ANATOMOPATOLÓGICO DE PECA CIRURGICA
200;ANATOMOPATOLÓGICO DE PECA INTEIRA
200;Anatomopatológico de peça radical
201;ANCA P E C
201;C ANCA/P ANCA
201;CITOPLASMA DE NEUTRÓFILOS, ANTICORPOS ANTI
201;GRANULOMATOSE DE WEGENER, ANCA
201;NEUTRÓFILOS, ANTICORPOS ANTI CITOPLASMA DE
201;ANCA C e P
201;P ANCA/C ANCA
201;ANCA pelo método IF (imunofluorescência)
206;A4
206;ADRENAL, ANDROSTENEDIONA
206;DELTA 4
206;HIPERANDROGENICAS, SINDROMES, ANDROSTENEDIONA
206;HIRSUTISMO, ANDROSTENEDIONA
206;Androstenediona
214;Anfetaminas, pesquisa na urina
214;Metanfetaminas, pesquisa na urina
218;ENTEROBIUS, PESQUISA C/FITA
218;OXIUROS, PESQUISA DE
218;OXIURUS OU ENTEROBIUS, METODO FITA DUREX P/PESQ
218;OXIURUS OU ENTEROBIUS, PESQUISA DE
218;SWAB ANAL
219;DENSIDADE MINERAL OSSEA DE ANTEBRACO
219;DENSIDADE OSSEA DE ANTEBRACO
219;DENSITOMETRIA DE RADIO ULTRA DISTAL
219;DENSITOMETRIA OSSEA DE ANTEBRACO
219;DENSITOMETRIA OSSEA DE PUNHO
219;DENSITOMETRIA OSSEA DE RÁDIO 33%
219;DENSITOMETRIA OSSEA DE ULNA OU ULNAR
220;ANTICORPOS ANTI-HTLV1 e 2 no líquor
220;CABELUDAS, LEUCEMIA, ANTICORPOS NO LIQUOR
220;HTLV1, ANTICORPOS ANTI, NO LIQUOR
220;HTLV2, ANTICORPOS ANTI, NO LIQUOR
220;LEUCEMIA DE CELULAS CABELUDAS, HTLV1 E HTLV2 no líquor
220;LEUCEMIA DE CELULAS T, HTLV1 E HTLV2 no líquor
220;LIQUOR, ANTICORPOS ANTI HTLV1
220;HTLV1 e 2, Anticorpos no líquor
220;HTLVI e II, Anticorpos, líquor
221;KIRBY BAUER, TESTE DE
221;SENSIBILIDADE AOS ANTIBIÓTICOS, TESTE DE
221;Antibiograma
221;TSA - TESTE DE SENSIBILIDADE A ANTIBIÓTICOS
221;ATB - ANTIBIOGRAMA
222;ANTIGENOS BACTERIANOS, DETECCAO
222;ANTIGENOS BACTERIANOS, PESQUISA DE
222;Haemophilus influenzae, detecção de antígenos
222;Meningococo, detecção de antígenos
222;Streptococcus pneumoniae, detecção de antígenos
222;Pneumococo, detecção de antígenos
222;Streptococcus agalactiae, detecção de antígenos
222;Neisseria meningitidis, detecção de antígenos
223;ANAEROBIOS, ANTIBIOGRAMA
223;ANAEROBIOS, SENSIBILIDADE PARA
223;ANTIBIOGRAMA, ANAEROBIOS
223;SENSIBILIDADE AOS ANTIBIOTICOS P/ANAEROBIOS
223;Antibiograma para microrganismos anaeróbios
226;ANTIBIOGRAMA P/ FUNGOS
226;ANTIFUNGIGRAMA
226;FUNGOS, ANTIBIOGRAMA P/
226;SENSIBILIDADE AOS ANTIFUNGICOS, TESTE DE
226;Antibiograma para fungos
227;ANTIBIOGRAMA DE CULTURA PARA MYCOPLASMA
227;ANTIBIOGRAMA P/ MICOPLASMA/UREAPLASMA
227;MICOPLASMA, ANTIBIOGRAMA P/
227;SENSIBILIDADE P/ MICOPLASMA, TESTE DE
227;SENSIBILIDADE P/ UREAPLASMA, TESTE DE
227;UREAPLASMA, ANTIBIOGRAMA P/
227;Antibiograma para Micoplasma
227;Antibiograma para Ureaplasma
227;Mycoplasma hominis, antibiograma
227;Ureaplasma urealyticum, antibiograma
227;Ureaplasma parvum, antibiograma
228;CONCENTRACAO INIBITORIA MINIMA P/H. PYLORI
228;H. PYLORI, ANTIBIOGRAMA
228;H. PYLORI, SENSIBILIDADE AOS ANTIBIOTICOS
228;H. PYLORI, SENSIBILIDADE AOS ANTIMICROBIANOS
228;MIC PARA HELICOBACTER PYLORI
228;SENSIBILIDADE DE HELICOBACTER PYLORI
228;Antibiograma para Helicobacter pylori
232;ANTICOAGULANTE CIRCULANTE
232;ANTICOAGULANTE LUPICO, PESQUISA DE
232;ANTICOAGULANTES CIRCULANTES, INIBIDOR DE
232;DRVVT
232;LA, PESQUISA DE
232;LAC, PESQ INIBIDOR INESPECIFICO, ANTICOAG LUPICO
232;LAC, PESQUISA DE
232;LUPICO, PESQUISA DE ANTICOAGULANTE
232;LUPUS, ANTI COAGULANTE
232;LUPUS, ANTICOAGULANTE, PESQUISA DE
232;TEMPO DE TROMBOPLASTINA TISSULAR DILUIDA
232;TTD
232;TTI
232;Anticoagulante Lúpico
232;fosfolípides, anticoagulante lúpico
234;A1, APOLIPOPROTEINA
234;APOLIPOPROTEINA A1
234;APOPROTEINA A1
234;TANGIER, DOENCA DE, APOLIPOPROTEINA A1
234;Apolippoproteína A-1
234;Apo A 1
235;Apolipoproteína B
235;APOPROTEINA B
235;B, APOLIPOPROTEINA
235;TANGIER, DOENCA DE, APOLIPOPROTEINA B
235;Apo B 100
235;Apolipo B 100
235;Apolipoproteína B 100
236;PNEUMOCYSTIS CARINII, PESQUISA DE
236;PNEUMONIA, PESQUISA DE PNEUMOCYSTIS CARINII
236;Pneumocystis carinii, pesquisa
236;Pneumocystis jiroveci, pesquisa
240;A, ARILSULFATASE, SANGUE
240;ARILSULFATASE A, SANGUE
240;ARISULFATASE A, LEUCOCITOS
240;LEUCODISTROFIA METACROMATICA
240;METACROMATICA, LEUCODISTROFIA
240;Arilsulfatase A
247;Arsênico, pesquisa e dosagem no sangue
248;Arsênico, pesquisa e dosagem na urina
249;ESTUDO COM CONTRASTE DAS ARTICULACOES
249;MENISCO COM CONTRASTE
249;PNEUMOARTROGRAFIA RADIOGRAFICA
249;RAIOS X CONTRASTADO DAS ARTICULACOES
254;ESTREPTOCOCCIAS, SOROLOGIA P/
254;STREPTOCOCCUS, ASLO
254;STREPTOLISINA O, TITULO DE ANTI-
254;Antiestreptolisina O (AEO)
254;ASO
255;ASPERGILINA, AC ANTI, PESQ
255;ASPERGILOSE, IGG
255;ASPERGILOSE FUMIGATUS
255;ASPERGILUS, SOROLOGIA P/
255;FUNGOS, SOROLOGIA P/ASPERGILLUS
257;ANTITROMBINA III, DOSAGEM DE
257;COAGULOPATIAS, DOSAGEM DE ANTITROMBINA III
257;TROMBINA III, ANTI
257;Antitrombina III
257;Dosagem funcional de antitrombina
260;AUTOANTICORPOS
260;AUTOIMUNE, TRIAGEM DE MOLESTIA
260;AUTOAGRESSAO, ANTICORPOS
260;Autoanticorpos para doenças autoimunes
260;AUTOAGRE
261;ANTI-VHC/ANTI-HCV
261;ANTICORPOS ANTI VIRUS DA HEPATITE C
261;C, HEPATITE, PESQ DE ANTICORPOS ANTI VIRUS DA
261;HCV, ANTICORPOS ANTI
261;HEPATITE C, PESQ ANTICORPOS ANTI VIRUS DA
261;HEPATITE NAO A E NAO B, PESQUISA DE
261;VHC
261;VIRUS C DA HEPATITE
261;VIRUS DA HEPATITE C, ANTICORPOS ANTI
261;Hepatite C, Anticorpos
261;Hepatite C, Sorologia
261;Anticorpos totais contra o vírus C da hepatite
261;ANTI HCV
261;ANTI HCV TOTAL
261;ANTI HVC
261;ANTI VHC
261;ANTICORPOS HEPATITE C
261;ANTICORPOS HEPATITE NÃO A E NÃO B
261;HEPATITE C
261;SOROLOGIA PARA HEPATITE C
262;AFINIDADE DE IGG PARA CITOMEGALOVÍRUS
262;CITOMEGALIA, AVIDEZ DE IGG PARA
262;CMV, AVIDEZ DE IGG, QUANTITATIVA
263;AFINIDADE DE IGG PARA RUBEOLA
263;RUBEOLA, AVIDEZ DE IGG PARA
263;Rubéola, Avidez de IgG
264;AFINIDADE DE IGG PARA TOXOPLASMOSE
264;AVIDEZ DE IGG P/ TOXOPLASMOSE
264;AVIDEZ DE IGG PARA TOXOPLASMOSE
264;ESTABELECER PERIODO PROVAVEL DE INFECCAO
264;TESTE DE AVIDEZ IGG P/TOXOPLASMOSE
264;TOXOPLASMOSE, AVIDEZ DE IGG P/ TOXOPLASMOSE
264;Toxoplasma gondii, Avidez de IgG
265;BETA 2 MICROGLOBULINA
265;BETA-2 MICROGLOBULINA
265;MICROGLOBULINA, BETA 2
265;Beta-2-Microglobulina no soro
266;BETA 2 MICROGLOBULINA NA URINA
266;BETA-2 MICROGLOBULINA NA URINA
266;MICROGLOBULINA NA URINA, BETA 2
266;Beta-2-Microglobulina na urina
269;BAAR, pesquisa para hanseníase
269;BACILOS ALCOOL ACIDO RESISTENTES, PESQUISA PARA HANSENÍASE
269;BACILOS DE HANSEN, PESQUISA
269;BACILOSCOPIA PARA HANSENIASE
269;HANSEN, PESQUISA DE BACILO DE
269;HANSENIASE, PESQUISA DE
269;LEPRA, PESQUISA DE BAAR PARA
269;Pesquisa de BAAR para hanseníase
269;Bacilos Álcool-Ácido Resistentes (BAAR), para hanseníase
269;Bacilo de Hansen, pesquisa em lesão de pele ou linfa
269;Micobacterium leprae, pesquisa de
271;Barbitúricos, pesquisa na urina
271;Fenobarbital, pesquisa na urina
271;Secobarbital, pesquisa na urina
271;Pentobarbital, pesquisa na urina
271;Amobarbital, pesquisa na urina
271;Aprobarbital, pesquisa na urina
271;Barbital, pesquisa na urina
271;Butabarbital, pesquisa na urina
271;Butalbital, pesquisa na urina
273;Benzodiazepínicos, pesquisa na urina
273;Diazepam, pesquisa na urina
273;Flurazepam, pesquisa na urina
273;Nordiazepam, pesquisa na urina
273;Oxazepam, pesquisa na urina
274;Berílio, pesquisa e dosagem no sangue
275;BETA HCG
275;CORIONICO, HORMONIO
275;GONADOTROFINA CORIONICA, ENSAIO ESPECIFICO
275;GRAVIDEZ, BHCG
275;HCG, GONADOTROFINA CORIONICA
275;MARCADOR TUMORAL, BHCG
275;Gravidez Ectópica, BHCG
275;TUMORAL, MARCADOR, BHCG
275;Gonadotrofina Coriônica no soro
275;Teste imunológico para gravidez (TIG) no sangue
275;Subunidade BHCG quantitativo
275;BHCG QUALITATIVO E QUANTITATIVO
275;BHCG plasmático
276;BHCG NO LIQUOR, ENSAIO ESPECIFICO
276;GONADOTROFINA CORIONICA NO LIQUOR, ENSAIO ESPECIF
276;LIQUOR, BETA HCG
276;MARCADOR TUMORAL, BHCG NO LIQUOR
276;Gonadotrofina Coriônica no líquor
277;Bicarbonato
277;HCO3
278;Biopsia de Colo Uterino
278;COLO UTERINO, BIOPSIA DE
278;UTERO, BIOPSIA DE COLO
279;BIOPSIA DE ENDOMETRIO
279;BIOPSIA ENDOMETRIAL
279;DATEAMENTO DO ENDOMETRIO
279;ENDOMETRIO, BIOPSIA DE
279;ENDOMETRIO, DATEAMENTO DO
280;BIOPSIA DE ENDOMETRIO POR HISTEROSCOPIA
280;ENDOMETRIO, BIOPSIA POR HISTEROSCOPIA DE
281;BILIRRUBINAS CONJUGADAS E NAO CONJUGADAS
281;HEPATITE, BILIRRUBINAS
281;ICTERICIA, BILIRRUBINAS
281;PIGMENTOS BILIARES NO SORO
281;VAN DEN BERG, TESTE DE
281;Bilirrubinas
281;BTF
281;Bilirrubina total e frações
281;Bilirrubina direta + indireta (DB + DI)
282;BILIRRUBINAS no plasma
282;BILIRRUBINEMIA no plasma
283;BILIRRUBINA TOTAL (NEONATAL) no plasma
286;Biópsia de mama guiada por ultrassom
286;Biópsia de fragmento de mama guiada por ultra-som
286;Biópsia de mama por agulha grossa guiada por ultrassom
286;Punção-biópsia de mama guiada pela ultrassonografia
286;Ultrassom de mama com biópsia
286;Punção aspirativa por agulha fina da mama, guiada por ultrassom
286;Core-biopsy de mama guiada por ultrassom
286;PAAF ou PAF de mama guiada por ultrassom
289;BIOPSIA DE MEDULA OSSEA COM IMPRINT
289;BIOPSIA DE MEDULA OSSEA COM MIELOGRAMA
289;MEDULA OSSEA - BIOPSIA
289;MIELOGRAMA C/ BIOPSIA
289;BIOPSIA DE MEDULA ÓSSEA
289;BMO (Biópsia de Medula Óssea)
290;BIOPSIA POR PENISCOPIA
290;BIOPSIA URETRAL
291;BIOPSIA PROSTATA EM SEXTANTES
291;BIOPSIA TRANS-RETAL PROSTATA
291;BIOPSIA TRANSRETAL PROSTATA RANDOMIZADA
291;BIOPSIA TRANS-RETAL PROSTATA GUIADA POR ULTRASSONOGRAFIA
292;BIOTINIDASE, DETERMINACAO DA ATIVIDADE PLASMATICA
292;CONVULSOES, BIOTINIDASE
292;Biotinidase
292;PESQUISA DE DEFICIENCIA DA BIOTINIDASE
293;BIOPSIA DE VAGINA
293;BIOPSIA DE VAGINA (ATO DE COLETA)
293;VAGINA, BIOPSIA
294;BIOPSIA DE VULVA
294;BIOPSIA DE VULVA (ATO DE COLETA)
294;VULVA, BIOPSIA
295;BACILOS ALCOOL ACIDO RESISTENTE NO ESCARRO, PESQ
295;BACILOS DE KOCH NO ESCARRO, PESQ DE
295;BACILOS RESISTENTES NO ESCARRO
295;BK NO ESCARRO, PESQ DE
295;MICOBACTERIAS NO ESCARRO, PESQ DE
295;TUBERCULOSE, PESQ DE BK NO ESCARRO
295;ZIEHL NEELSEN, PESQ DE BK NO ESCARRO
295;BK, pesquisa no escarro
295;Baciloscopia de BK no escarro
296;BACILOS ALCOOL ACIDO RESISTENTE LAV GASTRICO, PESQ
296;BACILOS DE KOCH NO LAVADO GASTRICO, PESQ DE
296;BK NO LAVADO GASTRICO
296;MICOBACTERIAS NO LAVADO GASTRICO, PESQ DE
296;TUBERCULOSE, PESQ DE BK NO LAVADO GASTRICO
296;BK, pesquisa no lavado gástrico
296;TBC, PESQ EM LAVADO GASTRICO
297;BACILOS ALCOOL ACIDO RESISTENTE LAV BRONQ, PESQ
297;BK NO LAVADO BRONQUICO, PESQ DE
297;MICOBACTERIAS NO LAVADO BRONQUICO, PESQ DE
297;TUBERCULOSE, PESQ DE BK NO LAVADO BRONQUICO
297;BK, pesquisa no lavado brônquico
297;TBC, PESQ EM LAVADO BRONQUICO
297;BACILOS DE KOCH, PESQ EM LAVADO BRONQUICO
298;BACILOS ALCOOL ACIDO RESISTENTE NO LIQUOR, PESQ
298;BACILOS DE KOCH NO LIQUOR, PESQ DE
298;BK NO LIQUOR, PESQ DE
298;LIQUOR, PESQUISA DE BK NO
298;MICOBACTERIAS NO LIQUOR, PESQ DE
298;TUBERCULOSE, PESQ DE BK NO LIQUOR
298;BK, pesquisa no líquor
298;TBC, PESQUISA NO LIQUOR
298;ZIEHL NEELSEN, PESQUISA DE BK NO LIQUOR
299;BK, PESQUISA POR PCR
299;MYCOBACTERIUM TUBERCULOSIS, PESQUISA POR PCR
299;PCR, PESQUISA DE BK
299;PESQUISA DE M.TUBERCULOSIS POR PCR
299;TUBERCULOSE PULMONAR, PESQUISA DE BK POR PCR
299;Mycobacterium tuberculosis, detecção por PCR
299;TBC, DETECÇÃO POR PCR
299;PCR para micobactéria da tuberculose
299;BACILO DE KOCH, PESQUISA POR PCR
300;BACILOS ALCOOL ACIDO RESISTENTES NA URINA, PESQ DE
300;BACILOS DE KOCH NA URINA, PESQ DE
300;BK NA URINA, PESQ DE
300;MICOBACTERIAS NA URINA, PESQ DE
300;TUBERCULOSE, PESQ DE BK NA URINA
300;BK, pesquisa na urina
300;TBC, PESQUISA NA URINA
300;BAAR NA URINA, PESQUISA DE
301;BACILOS ALCOOL ACIDO RESISTENTE, PESQ /VARIOS MAT
301;BACILOS DE KOCH, PESQ DE, VARIOS MATERIAIS
301;BACILOSCOPIA
301;BK, PESQ DE, VARIOS MATERIAIS
301;MICOBACTERIAS, PESQ DE, VARIOS MATERIAIS
301;BK. pesquisa  em vários materiais
301;Ziehl-Neelsen, coloração de, vários materiais
301;Pesquisa de bacilo Koch
303;BLASTOMICOSE PULMONAR
303;BLASTOMICOSE, CONTRAIMUNOFLUORESCENCIA
303;BLASTOMICOSE, SOROLOGIA
303;FAVA NETO
303;PARACOCCIDIOIDOMICOSE, SOROLOGIA
303;Paracoccidioidomicose, Anticorpos totais no soro
303;PARACOCCIDIOIDOMICOSE IGG e IGM
337;BENCE  JONES, PROTEINA DE, PESQUISA
337;PESQUISA DE CADEIAS LEVES LIVRES NA URINA
337;IMUNOELETROFORESE DE PROTEINAS URINARIAS
337;CADEIAS KAPPA E/OU LAMBDA LIVRES NA URINA
337;Cadeia leve kappa e/ou lambda em urina de 24 horas
337;IMUNOFIXACAO DE PROTEINAS URINARIAS
337;CADEIA LEVE KAPPA E LAMBDA EM AMOSTRA ISOLADA
337;BENCE JONES, PROTEINA DE, AMOSTRA ISOLADA
338;BRONCOFIBROSCOPIA
338;ENDOSCOPIA DAS VIAS AEREAS
338;ENDOSCOPIA DAS VIAS RESPIRATORIAS
338;ENDOSCOPIA TRANSBRONQUICA
338;FIBROBRONCOSCOPIA
338;LARINGOTRAQUEOBRONCOSCOPIA
338;VIDEOENDOSCOPIA DAS VIAS AEREAS
339;Brometo, pesquisa e dosagem no sangue
340;BRONCOSCOPIA COM BIOPSIA TRANSBRONQUICA
343;BRUCELOSE, SOROLOGIA
343;WRIGHT, SORO AGLUTINAÇÃO P/BRUCELOSE
345;ACETONEMIA
345;ACIDO HIDROXI BUTIRICO
345;BETA HIDROXIBUTIRATO
345;CETONA NO SANGUE
345;CETONICOS, CORPOS, BETA HIDROXIBUTIRATO
345;CORPOS CETONICOS, BETA HIDROXIBUTIRATO
345;GIERKE, BETA HIDROXIBUTIRATO
345;HIDROXIBUTIRATO, BETA
345;Beta-Hidroxibutirato
346;C1
346;C1Q DOSAGEM
346;COMPLEMENTO C1Q
346;COMPONENTE C1Q DO COMPLEMENTO
346;LUPUS  COMPLEMENTO C1Q
346;C1q, Componente do Complemento
347;C2 HEMOLÍTICO
347;COMPLEMENTO C2
347;COMPONENTE C2 DO COMPLEMENTO
348;CH3
348;COMPLEMENTO C3
348;COMPONENTE C3 DO COMPLEMENTO
348;GLOMERULONEFRITES  COMPLEMENTO C3
348;LUPUS  C3
348;C3, Componente do Complemento
350;COMPLEMENTO C4
350;COMPONENTE C4 DO COMPLEMENTO
350;LUPUS  C4
350;C4, Componente do Complemento
351;COMPLEMENTO C5
351;LUPUS, C5
351;NEISSERIA, DOSAGEM DE C5
351;C5, Componente do Complemento
352;CALCEMIA
352;HIPERPARATIROIDISMO, CALCIO
352;MIELOMA MULTIPLO, CALCIO
352;Cálcio
353;CA 125 DOIS
353;CA 125, ANTIGENO
353;CA 125-2
353;CA 125II
353;MARCADOR TUMORAL, CA125, CA OVARIO
353;OVARIO, NEOPLASIA, CA 125
353;TUMORAL, MARCADOR, CA125, CA OVARIO
353;CA 125
354;CA 153
354;MAMA, NEOPLASIA, CA 153
354;MARCADOR TUMORAL, CA153, CA MAMA
354;TUMORAL, MARCADOR, CA153, CA MAMA
354;CA 15-3
355;CA 199
355;GASTROINTESTINAL, NEOPLASIAS, CA 19-9
355;MARCADOR TUMORAL, CA199, TU GASTROINTESTINAIS
355;PANCREAS, NEOPLASIAS, CA 19-9
355;TUMORAL, MARCADOR, CA199, TU GASTROINTESTINAIS
355;CA 19-9
356;CA72-4
356;GASTROINTESTINAL, NEOPLASIAS, CA 72-4
356;OVARIO, NEOPLASIA, CA 72-4
356;PULMAO,NEOPLASIA, CA 72-4
356;TAG 72
358;Cádmio, pesquisa e dosagem no sangue
359;Cádmio, pesquisa e dosagem na urina
360;Cafeína, pesquisa e dosagem no sangue
362;CA IONIZAVEL
362;CA LIVRE
362;Cálcio Ionizado
362;CALCIO LIVRE
362;CA++
362;CA+
362;Calcio ionico
362;Ca ionico
362;Calcio Difusivel
363;CALCIO IONIZADO no plasma
363;Cálcio Ionizado, no plasma
363;CA ++, no plasma
363;Cálcio Livre, no plasma
366;CALCULO URINARIO, ANALISE QUIMICA DE
366;RENAL, CALCULO, ANALISE QUIMICA
366;URINARIO, CALCULO, ANALISE QUIMICA
366;ANALISE BIOQUIMICA DE CALCULO URINARIO
367;CANDIDA, SOROLOGIA
367;LEVEDURAS, SOROLOGIA PARA CANDIDA
369;ESPERM - WASHING
369;ESPERMA, SWIN UP
369;FERTILIDADE, TESTE DE CAPACITACAO ESPERMATICA
369;INFERTILIDADE, TESTE DE CAPACITACAO ESPERMATICA
369;LAVAGEM ESPERMATICA
369;PERCOLL, TESTE DE
369;PROCESSAMENTO ESPERMATICO
369;SWIM-UP
369;Capacitação Espermática, Prognóstico
369;Capacitação espermática
369;Processamento Seminal
369;Beneficiamento Seminal
369;Espermograma com capacitação espermática
369;BENEFICIAMENTO  ESPERMATICO
371;CAPTAÇÃO E CINTILOGRAFIA DA TIRÓIDE
371;CINTILOGRAFIA DA TIRÓIDE COM IODO-123 OU IODO-131
371;MAPEAMENTO CERVICAL COM IODO-131 OU IODO-123
371;MAPEAMENTO DA TIRÓIDE
371;CAPTAÇÃO E CINTILOGRAFIA DA TIREÓIDE
371;CINTILOGRAFIA DA TIREOIDE COM IODO-123 OU IODO-131
371;MAPEAMENTO DA TIREOIDE
372;Carbamazepina, pesquisa e dosagem no sangue
372;Tegretol®, pesquisa e dosagem no sangue
372;Furosix®
372;Tegretard®
372;Tegretol®
376;Carnitina
376;Carnitina, dosagem
376;Carnitina total, carnitina livre e acilcarnitina no sangue
376;Carnitina esterificada
378;ADRENALINA, DOPAMINA E EPINEFRINA AMOSTRA ISOLADA
378;AMINAS URINARIAS EM AMOSTRA ISOLADA
378;CATECOLAMINAS URINARIAS EM AMOSTRA ISOLADA
378;DOPAMINA, ADRENALINA E EPINEFRINA AMOSTRA ISOLADA
378;EPINEFRINA, ADRENALINA E DOPAMINA AMOSTRA ISOLADA
378;FEOCROMOCITOMA, CATECOLAMINAS NA URINA, AM ISOLADA
378;Catecolaminas em urina, amostra isolada
379;ADRENALINA, DOPAMINA E NORADRENALINA NO PLASMA
379;CATECOLAMINAS CIRCULANTES
379;DOPAMINA, EPINEFRINA E NOREPINEFRINA NO PLASMA
379;EPINEFRINA, NOREPINEFRINA E DOPAMINA NO PLASMA
379;FEOCROMOCITOMA, CATECOLAMINAS PLASMATICAS
380;ADRENALINA, DOPAMINA E NORADRENALINA na urina
380;AMINAS URINARIAS
380;CATECOLAMINAS LIVRES NA URINA
380;DOPAMINA, EPINEFRINA E ADRENALINA URINARIAS
380;EPINEFRINA, NOREPINEFRINA E DOPAMINA URINARIAS
380;FEOCROMOCITOMA, CATECOLAMINAS URINARIAS
380;Aminocatecol em urina de 24 h
381;CALCIURIA
381;CALCULO RENAL, CALCIO NA URINA
381;RENAL, CALCULO, CALCIO NA URIN
381;SULCOWITCH, REACAO OU PROVA DE
381;Cálcio na urina
382;CALCIO NA URINA, AMOSTRA ISOLADA
382;CALCIURIA EM AMOSTRA ISOLADA
382;CALCULO RENAL, CALCIO NA URINA EM AMOSTRA ISOLADA
382;NEFROLITIASE, CALCIO NA URINA
382;RENAL-CALCULO, CALCIO NA URINA EM AMOSTRA ISOLADA
382;Cálcio, na urina em amostra isolada
382;CALCIO + CREATININA NA URINA EM JEJUM
382;CALCIO E CREATININA, AMOSTRA ISOLADA URINA
382;RELACAO DE CALCIO E CREATININA EM AMOSTRA ISOLADA DE URINA
387;CAXUMBA, SOROLOGIA PARA, QUANTITATIVA
387;PAROTIDITE, SOROLOGIA PARA
387;SOROLOGIA PARA PARAMIXOVIRUS
388;HEMATOLOGICO AUTOMATIZADO
388;HEMOGRAMA AUTOMATIZADO
388;CBC - Hemograma automatizado
390;B, LINFOCITOS, CONTAGEM
390;CD19
390;CELULAS B TOTAIS
390;IMUNODEFICIENCIA HUMORAL, CD19
390;LINFOCITOS B
390;Linfócitos B, contagem
390;Linfócitos B  (Imunofenotipagem)
391;CD3
391;CONTAGEM DE LINFOCITOS T TOTAIS
391;IMUNODEFICIENCIA CELULAR, CD3
391;LEU-4
391;LINFOCITOS CD3
391;LINFOCITOS T TOTAIS
391;PAN-T
391;T TOTAIS, LINFOCITOS, CONTAGEM
391;Linfócitos T totais (Imunofenotipagem)
391;OKT3
393;AVALIACAO DE CEL PROGENITORAS P/TRANSPLANTE DE MO
393;MEDULA OSSEA  TRANSPLANTE  CD34
393;STEM-CELL
393;TRANSPLANTE DE MEDULA OSSEA  CD34
393;CD34 em sangue total
393;Células progenitoras (Imunofenotipagem)
394;AIDS, LINFOCITOS CD4
394;CD4, LINFOCITOS
394;LINFOCITOS CD4
394;SUBPOPULACAO DE LINFOCITOS CD4
394;Linfócitos CD4, subpopulação
394;Linfócitos T auxiliadores (Imunofenotipagem)
394;Linfócitos T Helper
395;AIDS, CD4/CD8
395;CD4 C/ RELACAO T4 E T8
395;CD4/CD8
395;CELULAS HELPER E SUPRESSOR, CONTAGEM
395;COMPARTIMENTALIZACAO DE LINFOCITOS
395;DIFERENCIACAO DE LINFOCITOS
395;DIFERENCIAL DE LINFOCITOS T
395;HELPER SUPRESSOR LINFOCITOS
395;LINFOCITOS CD4 E CD8
395;LINFOCITOS T, SUBTIPAGEM DE
395;OKT4-OKT8
395;SUBPOPULACAO CD4 E CD8
395;T HELPER + T SUPRESSOR
395;T4 E T8 LINFOCITOS
395;Linfócitos CD4 e CD8, subpopulação
395;Linfócitos T auxiliadores  e supressores (Imunofenotipagem)
398;AVALIACAO DE IMUNIDADE, CD3 E CD19
398;CD3 E CD19 E SUBPOPULACAO CD4/CD8
398;DET DA SUBPOPULACAO CD4/CD8 E LINFOCITOS T E B
398;LINFOCITOS T E B E CD4/CD8
398;LINFOCITOS T E B TOTAL E FRACOES
398;SUBPOPULACAO CD4/CD8 E LINFOCITOS T E B
398;CDLINFO
399;Antígeno Carcinoembriônico
399;CARCINOEMBRIONICO, ANTIGENO
399;MARCADOR TUMORAL, CEA
399;TUMORAL, MARCADOR, CEA
400;Antígeno Carcinoembriônico no líquor
400;CARCINO EMBRIONICO NO LIQUOR, ANTIGENO
400;CEA NO LIQUOR
400;LIQUOR, CEA
406;CINTILOGRAFIA CEREBRAL
406;CINTILOGRAFIA CEREBRAL C/ ECD-TC99M
406;CINTILOGRAFIA CEREBRAL C/ HMPAO-TC99M
406;CINTILOGRAFIA DO CEREBRO C/ECD-TC99M
406;PERFUSAO CEREBRAL (SPECT)
406;PERFUSAO SANGUINEA CEREBRAL
406;SPECT CEREBRAL
406;Cintilografia cerebral com MIBI-[Tc-99m]
406;Single Photon Emission Computed Tomography Cerebral
406;Tomografia Computadorizada por Emissão de Fóton Único do Cérebro
406;CINTILOGRAFIA DE PERFUSAO CEREBRAL
407;CINTILOGRAFIA CEREBRAL C/ TALIO-201
407;CINTILOGRAFIA CEREBRAL COM TALIO-201
407;CINTILOGRAFIA DO CEREBRO COM TALIO-201
